t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
16.6,-0.0251602834433072,0.60431596685333,-0.0251602834449753,0,0,0,1.74019190950752,1.44472191848655e-09,0.0324648142616143,1.44466370637086e-09,0,0,0,0.00489108156451071,0.00313230743097161
16.8,-0.0261967266245217,0.609765571620894,-0.0261967266205156,0,0,0,1.74607797977476,1.38950979368391e-09,0.0327229774137834,1.38962777569696e-09,0,0,0,0.00496946677126431,0.00317094491736001
17,-0.0272362050815435,0.615185639090233,-0.027236205085366,0,0,0,1.75192157594407,1.33462219747971e-09,0.0329792776517812,1.33450349208697e-09,0,0,0,0.00504799733496145,0.00320913026579701
17.2,-0.0282786142987361,0.62057648772511,-0.0282786143018746,0,0,0,1.7577230662512,1.27898352499101e-09,0.0332337311279169,1.27887744144628e-09,0,0,0,0.0051266700021347,0.00324685967269216
17.4,-0.029323851487818,0.625938430866495,-0.0293238514929192,0,0,0,1.76348281864142,1.2235313300718e-09,0.0334863539787119,1.22336933812417e-09,0,0,0,0.00520548167707162,0.00328412979500043
17.6,-0.0303718152927367,0.631271776841858,-0.0303718152984095,0,0,0,1.76920120170948,1.16757865355199e-09,0.0337371623719986,1.16740036561203e-09,0,0,0,0.00528442941619755,0.00332093774297131
17.8,-0.031422405439635,0.636576829071551,-0.0314224054393556,0,0,0,1.7748785857484,1.11176729454543e-09,0.0339861725473904,1.11176705862304e-09,0,0,0,0.00536351042261412,0.00335728107157055
18,-0.0324755224682107,0.641853886172395,-0.0324755224720878,0,0,0,1.78051534351845,1.05588374155197e-09,0.034233400855071,1.05576462502976e-09,0,0,0,0.00544272204050272,0.00339315777268693
18.2,-0.0335310674935041,0.647103242058539,-0.033531067499252,0,0,0,1.78611185105837,9.99290398692732e-10,0.0344788637890185,9.99111371760564e-10,0,0,0,0.00552206174963484,0.00342856626637213
18.4,-0.0345889419410567,0.65232518603969,-0.0345889419467925,0,0,0,1.79166848844541,9.43778005399465e-10,0.0347225780158387,9.43599016631214e-10,0,0,0,0.00560152715991293,0.00346350539157889
18.6,-0.0356490474125072,0.657520002916794,-0.0356490474141262,0,0,0,1.79718564020704,8.88123475803471e-10,0.034964560403293,8.88064351223239e-10,0,0,0,0.00568111600576472,0.00349797439811388
18.8,-0.0367112854711387,0.662687973075237,-0.0367112854728445,0,0,0,1.80266369598026,8.32404879400062e-10,0.0352048280409443,8.3234518583053e-10,0,0,0,0.0057608261407789,0.00353197293645516
19,-0.0377755575259748,0.667829372575656,-0.037775557527791,0,0,0,1.80810305089454,7.76233965993356e-10,0.0354433982598267,7.76173715577588e-10,0,0,0,0.00584065553224715,0.0035655010483825
19.2,-0.0388417646795995,0.672944473242426,-0.0388417646813185,0,0,0,1.81350410602379,7.21728531105637e-10,0.0356802886468055,7.21669233053057e-10,0,0,0,0.00592060225583039,0.00359855915648316
19.4,-0.0399098077035301,0.678033542749897,-0.0399098077031232,0,0,0,1.81886726842432,6.664286726632e-10,0.0359155170602333,6.66428702153499e-10,0,0,0,0.00600066449009506,0.00363114805533428
