t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
17.2,-0.0435218392338073,0.62057648772511,0,0,0,0,1.78078565919015,-3.83305845882975e-08,0.0329442333680089,0.00130106397465557,0,0,0,0.00515190212812436,0.00313090405991005
17.4,-0.0452452070595136,0.625938430866495,0,0,0,0,1.78727698435828,-3.89358070056189e-08,0.0331883712194134,0.00134163625034767,0,0,0,0.00523121766786664,0.00316516850340451
17.6,-0.0469786703895419,0.631271776841858,0,0,0,0,1.79372256646548,-3.95328525540362e-08,0.0334307426233954,0.00138196867463331,0,0,0,0.00531064114756766,0.00319902889607477
17.8,-0.0487219384063565,0.636576829071551,0,0,0,0,1.80012281056291,-4.01219070918224e-08,0.0336713650376081,0.0014220615555882,0,0,0,0.00539016953617826,0.00323248358745879
18,-0.0504747248760268,0.641853886172395,0,0,0,0,1.80647812285892,-4.07027794403075e-08,0.0339102559279273,0.00146191524344425,0,0,0,0.00546979994933735,0.00326553128229165
18.2,-0.0522367477633172,0.647103242058539,0,0,0,0,1.81278891114287,-4.127611394171e-08,0.0341474328027108,0.00150153011612949,0,0,0,0.00554952964375802,0.00329817103476384
18.4,-0.0540077288199362,0.65232518603969,0,0,0,0,1.81905558527605,-4.18407082019429e-08,0.0343829132423407,0.00154090656857499,0,0,0,0.00562935601180747,0.00333040224181098
18.6,-0.0557873932752272,0.657520002916794,0,0,0,0,1.82527855751453,-4.23953988703402e-08,0.0346167149268465,0.00158004500113944,0,0,0,0.00570927657609047,0.0033622246367559
18.8,-0.0575754695780947,0.662687973075237,0,0,0,0,1.83145824275297,-4.29422660399442e-08,0.0348488556606869,0.0016189458087244,0,0,0,0.00578928898411445,0.0033936382828154
19,-0.0593716890151601,0.667829372575656,0,0,0,0,1.83759505900849,-4.34797103668338e-08,0.0350793533910633,0.00165760937675944,0,0,0,0.00586939100325643,0.00342464356465299
19.2,-0.061175785551833,0.672944473242426,0,0,0,0,1.84368942751037,-4.40081896323913e-08,0.0353082262272608,0.0016960360715336,0,0,0,0.00594958051556973,0.00345524118159457
19.4,-0.062987495562873,0.678033542749897,0,0,0,0,1.84974177300268,-4.45268233117968e-08,0.0355354924540633,0.00173422623665762,0,0,0,0.00602985551286907,0.0034854321390656
19.6,-0.0648065576728452,0.683096844706444,0,0,0,0,1.85575252385527,-4.50354073894266e-08,0.0357611705440917,0.0017721801876077,0,0,0,0.00611021409180596,0.00351521774057379
19.8,-0.0666327125872012,0.688134638736401,0,0,0,0,1.8617221122003,-4.5534076814624e-08,0.0359852791666593,0.00180989820852272,0,0,0,0.00619065444908598,0.00354459957901447
20,-0.0684657029468346,0.693147180559945,0,0,0,0,1.86765097403336,-4.60228452396627e-08,0.036207837193991,0.00184738054995752,0,0,0,0.00627117487678286,0.00357357952766679
20.2,-0.070305273203986,0.698134722070984,0,0,0,0,1.87353954928187,-4.65009636404362e-08,0.0364288637049185,0.00188462742754808,0,0,0,0.0063517737577512,0.00360215973088917
20.4,-0.0721511695550821,0.703097511413114,0,0,0,0,1.87938828177306,-4.69685576039852e-08,0.0366483779870097,0.00192163902011436,0,0,0,0.00643244956110201,0.00363034259493799
20.6,-0.0740031398529695,0.708035793053696,0,0,0,0,1.88519761924518,-4.74254738969809e-08,0.0368663995355759,0.00195841546999147,0,0,0,0.00651320083782404,0.00365813077810145
20.8,-0.0758609335605466,0.712949807856125,0,0,0,0,1.89096801328555,-4.78715419492681e-08,0.0370829480510929,0.00199495688315329,0,0,0,0.00659402621648417,0.00368552718085559
21,-0.0777243017122037,0.717839793150317,0,0,0,0,1.89669991925743,-4.83061053865863e-08,0.037298043434458,0.0020312633302784,0,0,0,0.00667492439904238,0.00371253493571523
21.2,-0.0795929969214584,0.72270598280149,0,0,0,0,1.90239379614227,-4.87294891417245e-08,0.0375117057811237,0.00206733484716562,0,0,0,0.00675589415674816,0.00373915739724685
21.4,-0.081466773358109,0.727548607277278,0,0,0,0,1.9080501064419,-4.91413420303233e-08,0.0377239553725285,0.00210317143735541,0,0,0,0.00683693432618665,0.0037653981314243
21.6,-0.083345386778915,0.732367893713227,0,0,0,0,1.91366931598102,-4.9541584636742e-08,0.0379348126669043,0.00213877307360774,0,0,0,0.00691804380540112,0.00379126090530718
21.8,-0.0852285945569781,0.73716406597672,0,0,0,0,1.91925189371315,-4.99303730722156e-08,0.0381442982883826,0.00217413970024907,0,0,0,0.00699922155014184,0.00381674967647066
22,-0.0871161557096696,0.741937344729377,0,0,0,0,1.92479831153044,-5.03071396727728e-08,0.0383524330145428,0.00220927123632189,0,0,0,0.00708046657023785,0.00384186858221799
22.2,-0.0890078309686979,0.746687947487975,0,0,0,0,1.93030904399321,-5.06717546429336e-08,0.0385592377635882,0.0022441675777085,0,0,0,0.00716177792606319,0.00386662192911827
22.4,-0.0909033828433849,0.751416088683921,0,0,0,0,1.93578456807237,-5.10245828384132e-08,0.0387647335801682,0.00227882860006868,0,0,0,0.00724315472513443,0.0038910141823505
22.6,-0.0928025756687861,0.756121979721334,0,0,0,0,1.94122536292132,-5.13649327116977e-08,0.0389689416197925,0.00231325416286942,0,0,0,0.00732459611883954,0.00391504995479079
22.8,-0.0947051757141278,0.76080582903376,0,0,0,0,1.94663190953097,-5.16931230615941e-08,0.039171883133776,0.00234744411137521,0,0,0,0.0074061012992574,0.0039387339967594
23,-0.096610951248662,0.765467842139572,0,0,0,0,1.95200469046645,-5.20092334407862e-08,0.0393735794524245,0.00238139828066757,0,0,0,0.00748766949612645,0.00396207118527032
23.2,-0.0985196726288878,0.770108221696074,0,0,0,0,1.95734418956222,-5.23129656607169e-08,0.0395740519681138,0.00241511649905074,0,0,0,0.00756929997392475,0.003985066513562
23.4,-0.100431112402793,0.774727167552368,0,0,0,0,1.96265089158301,-5.26044025249417e-08,0.0397733221183046,0.0024485985909289,0,0,0,0.00765099202906802,0.00400772508089874
23.6,-0.10234504538368,0.779324876800998,0,0,0,0,1.96792528194375,-5.28824659791483e-08,0.0399714113674666,0.00248184438105212,0,0,0,0.00773274498724173,0.00403005208211164
23.8,-0.10426124881344,0.78390154382841,0,0,0,0,1.97316784625274,-5.31494106052743e-08,0.0401683411909741,0.00251485369508169,0,0,0,0.00781455820083184,0.00405205279834866
24,-0.10617950235481,0.78845736036427,0,0,0,0,1.97837907019055,-5.34034246962856e-08,0.0403641330546979,0.0025476263672843,0,0,0,0.00789643104652204,0.00407373258593842
24.2,-0.108099588288497,0.792992515529661,0,0,0,0,1.98355943898497,-5.36453551702037e-08,0.0405588083996228,0.00258016223961333,0,0,0,0.00797836292296048,0.00409509686790667
24.4,-0.110021291542057,0.797507195884188,0,0,0,0,1.9887094372169,-5.38738311687409e-08,0.0407523886224394,0.00261246116772496,0,0,0,0.00806035324858334,0.00411615112369401
24.6,-0.111944399864463,0.802001585472028,0,0,0,0,1.99382954833714,-5.40905692701654e-08,0.0409448950599452,0.00264452302069109,0,0,0,0.00814240145953679,0.00413690088088374
24.8,-0.113868703850965,0.806475865866949,0,0,0,0,1.99892025447962,-5.4295403541238e-08,0.0411363489700174,0.00267634768686227,0,0,0,0.00822450700773085,0.00415735170538378
25,-0.115793997062856,0.810930216216329,0,0,0,0,2.00398203608595,-5.44880728071961e-08,0.0413267715153203,0.00270793507548209,0,0,0,0.00830666935899717,0.00417750919305313
25.2,-0.117720076123769,0.815364813284195,0,0,0,0,2.00901537157601,-5.46685880002673e-08,0.0415161837468888,0.00273928511902306,0,0,0,0.00838888799136457,0.00419737896135811
25.4,-0.119646740789774,0.819779831493312,0,0,0,0,2.01402073707079,-5.48360052036317e-08,0.0417046065875683,0.00277039777636185,0,0,0,0.00847116239344202,0.00421696664103501
25.6,-0.121573794097969,0.824175442966349,0,0,0,0,2.01899860595706,-5.49929860052534e-08,0.0418920608180489,0.00280127303221359,0,0,0,0.00855349206292687,0.00423627786907351
25.8,-0.12350104231926,0.828551817566148,0,0,0,0,2.02394944884635,-5.51368900935517e-08,0.0420785670585248,0.00283191090476608,0,0,0,0.00863587650517648,0.00425531827962188
26,-0.125428295189991,0.832909122935104,0,0,0,0,2.02887373297205,-5.52708174002964e-08,0.0422641457582083,0.00286231144076311,0,0,0,0.00871831523194996,0.00427409349874102
26.2,-0.127355365807943,0.837247524533702,0,0,0,0,2.03377192226459,-5.53913334176009e-08,0.0424488171769197,0.0028924747249388,0,0,0,0.00880080776015543,0.00429260913533653
26.4,-0.12928207087415,0.841567185678219,0,0,0,0,2.03864447672716,-5.55009785647292e-08,0.042632601376405,0.00292240087382694,0,0,0,0.00888335361080962,0.00431087077682049
26.6,-0.13120823063101,0.845868267577609,0,0,0,0,2.04349185242726,-5.55996914116536e-08,0.0428155182045761,0.00295209004257507,0,0,0,0.00896595230798483,0.00432888398134666
26.8,-0.133133668963616,0.85015092936961,0,0,0,0,2.04831450115816,-5.56881600641962e-08,0.0429975872848148,0.00298154242414223,0,0,0,0.009048603377907,0.00434665427249574
27,-0.135058213407833,0.854415328156068,0,0,0,0,2.05311287029117,-5.57649519113829e-08,0.0431788280036794,0.00301075825224332,0,0,0,0.00913130634809727,0.00436418713317656
27.2,-0.136981695246652,0.858661619037519,0,0,0,0,2.05788740244834,-5.58303330094878e-08,0.0433592595018006,0.00303973779991653,0,0,0,0.00921406074664963,0.00438148800105135
27.4,-0.138903949546271,0.86288995514704,0,0,0,0,2.06263853529892,-5.58862236696434e-08,0.0435389006640759,0.00306848138035862,0,0,0,0.00929686610156297,0.00439856226359757
27.6,-0.140824815124317,0.867100487683383,0,0,0,0,2.06736670149742,-5.59316838989743e-08,0.0437177701089019,0.00309698935045897,0,0,0,0.00937972194009544,0.00441541525268279
27.8,-0.142744134621919,0.871293365943419,0,0,0,0,2.07207232840945,-5.59662349762513e-08,0.0438958861810532,0.00312526210922013,0,0,0,0.00946262778826623,0.00443205224086635
28,-0.144661754547314,0.8754687373539,0,0,0,0,2.07675583789688,-5.59915746406459e-08,0.0440732669446952,0.00315330009703651,0,0,0,0.0095455831704188,0.00444847843772892
28.2,-0.146577525231858,0.879626747502564,0,0,0,0,2.08141764628617,-5.60073816838202e-08,0.0442499301748794,0.00318110379861355,0,0,0,0.00962858760877308,0.00446469898544042
28.4,-0.14849130085398,0.883767540168595,0,0,0,0,2.08605816419825,-5.60123872943297e-08,0.0444258933517174,0.00320867374240526,0,0,0,0.00971164062309569,0.00448071895557787
28.6,-0.15040293951561,0.887891257352457,0,0,0,0,2.09067779627008,-5.60096521592945e-08,0.0446011736568489,0.00323601049720888,0,0,0,0.00979474173049718,0.00449654334700155
28.8,-0.152312303115123,0.891998039305111,0,0,0,0,2.09527694130232,-5.59974943636909e-08,0.0447757879651548,0.0032631146778593,0,0,0,0.00987789044507159,0.00451217708141799
29,-0.154219257428613,0.896088024556636,0,0,0,0,2.09985599197507,-5.59758436442792e-08,0.0449497528429631,0.00328998694090724,0,0,0,0.00996108627780756,0.0045276250020119
29.2,-0.15612367209237,0.900161349944271,0,0,0,0,2.10441533477108,-5.5945818887293e-08,0.0451230845443466,0.00331662798453202,0,0,0,0.0100443287364535,0.00454289187112364
29.4,-0.158025420555036,0.904218150639886,0,0,0,0,2.10895534996519,-5.59074294498307e-08,0.0452957990073267,0.00334303854957614,0,0,0,0.0101276173253877,0.00455798236784548
29.6,-0.159924380082972,0.908258560176891,0,0,0,0,2.11347641150441,-5.58614629657395e-08,0.0454679118522646,0.0033692194177819,0,0,0,0.0102109515455995,0.00457290108662426
29.8,-0.161820431696489,0.912282710476616,0,0,0,0,2.11797888703597,-5.58066468071827e-08,0.0456394383790376,0.0033951714130066,0,0,0,0.010294330894618,0.00458765253524951
30,-0.16371346022312,0.916290731874155,0,0,0,0,2.12246313769028,-5.57456638801412e-08,0.045810393568161,0.00342089539659875,0,0,0,0.0103777548666492,0.00460224113468118
30.2,-0.165603354131286,0.920282753143693,0,0,0,0,2.12692951833128,-5.56753646276109e-08,0.045980792076382,0.00344639227299255,0,0,0,0.0104612229524239,0.00461667121622152
