t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
2,-0.0476413213870698,0.0953101798043249,-0.0476413213870549,0,0,0,1.00002753740935,-1.25593979660721e-14,0.0120779077399214,-1.25541937956442e-14,0,0,0,0.000205773688474273,0.000358360275380035
2.2,-0.0521648943039952,0.104360015324243,-0.0521648943039795,0,0,0,1.0000302271731,-2.89906987305244e-14,0.0132576381216572,-2.89837598366205e-14,0,0,0,0.000247479447556143,0.00042923311195346
2.4,-0.0566478914660671,0.113328685307003,-0.0566478914660352,0,0,0,1.00003290291619,1.50808185384044e-14,0.0144312190409343,1.50912268792602e-14,0,0,0,0.000292753892748744,0.000505596912668912
2.6,-0.0610910343843577,0.122217632724249,-0.0610910343843397,0,0,0,1.00003556458796,-4.49033171756597e-15,0.0155986282777814,-5.20937459835835e-15,0,0,0,0.000341535219676033,0.000587237460559755
2.8,-0.0654950254245681,0.131028262406404,-0.0654950254245399,0,0,0,1.00003821228737,2.5209001552895e-14,0.0167599092391162,2.52159404467989e-14,0,0,0,0.000393763413342505,0.000673944345009963
3,-0.0698605484789098,0.139761942375159,-0.0698605484788817,0,0,0,1.00004084625155,3.41462969011275e-14,0.0179151659309244,3.41454295393895e-14,0,0,0,0.00044938019274333,0.000765511454054013
3.2,-0.0741882696099464,0.148420005118273,-0.0741882696099185,0,0,0,1.00004346684306,2.3412695393521e-14,0.0190645573680181,2.3409225946569e-14,0,0,0,0.000508328958461317,0.000861737368833079
3.4,-0.0784788376674554,0.157003748809665,-0.0784788376674274,0,0,0,1.00004607453618,7.03343633334796e-15,0.0202082915688732,7.03517105682394e-15,0,0,0,0.000570554742968375,0.000962425663473535
3.6,-0.0827328848796745,0.165514438477573,-0.0827328848796466,0,0,0,1.00004866990259,-1.86343995789429e-14,0.0213466192775225,-1.8627460685039e-14,0,0,0,0.00063600416337525,0.00106738511497552
3.8,-0.0869510274200579,0.173953307123438,-0.086951027420029,0,0,0,1.00005125359677,2.94790233890119e-14,0.0224798275440645,2.95553512219549e-14,0,0,0,0.000704625376396989,0.00117642982882869
4,-0.0911338659506474,0.182321556793955,-0.0911338659506198,0,0,0,1.00005382634127,-1.75987696637847e-14,0.0236082332822951,-1.76057085576886e-14,0,0,0,0.00077636803532442,0.00128937928697848
4.2,-0.095281986143113,0.19062035960865,-0.0952819861430853,0,0,0,1.00005638891225,1.39731975989932e-14,0.0247321769112709,1.39749323224692e-14,0,0,0,0.000851183248812099,0.00140605832544486
4.4,-0.0993959591784407,0.198850858745165,-0.0993959591784131,0,0,0,1.00005894212533,1.53071999520193e-14,0.0258520161698425,1.52985263346395e-14,0,0,0,0.000929023541312511,0.00152629704935549
4.6,-0.103476342226233,0.207014169384326,-0.103476342226207,0,0,0,1.00006148682212,2.16614920445224e-14,0.0269681201833637,2.16025114463392e-14,0,0,0,0.00100984281500362,0.00164993069341273
4.8,-0.10752367890452,0.215111379616945,-0.107523678904492,0,0,0,1.00006402385737,1.58519031234761e-14,0.028080863843974,1.59074142747073e-14,0,0,0,0.00109359631307318,0.0017767994358924
5,-0.111538499720934,0.22314355131421,-0.111538499720907,0,0,0,1.00006655408699,2.62845301080006e-14,0.0291906225553053,2.62845301080006e-14,0,0,0,0.00118024058423781,0.0019067481741952
5.2,-0.11552132249611,0.231111720963387,-0.115521322496079,0,0,0,1.000069078357,1.35082917074314e-14,0.0302977673788516,1.36956418428369e-14,0,0,0,0.0012697334483884,0.00203962626976447
5.4,-0.119472652770048,0.2390169004705,-0.119472652770021,0,0,0,1.00007159749341,1.67661023953158e-14,0.0314026606091116,1.67678371187918e-14,0,0,0,0.00136203396326583,0.00217528726987154
5.6,-0.123392984192271,0.246860077931526,-0.123392984192244,0,0,0,1.00007411229319,1.72917236085368e-14,0.0325056517936782,1.72882541615849e-14,0,0,0,0.00145710239208215,0.00231358861337428
5.8,-0.127282798896418,0.254642218373581,-0.127282798896391,0,0,0,1.0000766235162,4.0462425077159e-14,0.0336070742067839,4.04589556302071e-14,0,0,0,0.00155490017201256,0.00245439132709558
6,-0.131142567860043,0.262364264467491,-0.131142567860015,0,0,0,1.00007913187819,1.66325286876656e-14,0.0347072417762811,1.66394675815695e-14,0,0,0,0.00165538988349289,0.00259755971896562
6.2,-0.134972751250235,0.27002713721306,-0.134972751250208,0,0,0,1.00008163804482,-1.61745616900077e-14,0.0358064464587069,-1.61762964134837e-14,0,0,0,0.00175853522026551,0.00274296107353928
6.4,-0.138773798755723,0.27763173659828,-0.138773798755695,0,0,0,1.00008414262665,2.72872002771152e-14,0.0369049560505915,2.73444461518224e-14,0,0,0,0.00186430096012436,0.00289046535495129
6.6,-0.142546149906052,0.285178942233662,-0.142546149906024,0,0,0,1.00008664617515,-2.36668323827516e-14,0.0380030124204849,-2.36650976592756e-14,0,0,0,0.00197265293631613,0.00303994492181706
6.8,-0.146290234378432,0.29266961396282,-0.146290234378405,0,0,0,1.00008914917953,1.18863252573931e-14,0.0391008301439092,1.1891529427821e-14,0,0,0,0.00208355800956125,0.00319127425803532
7,-0.150006472292798,0.300104592450338,-0.150006472292771,0,0,0,1.00009165206456,-1.79595921467879e-14,0.0401985955174979,-1.79630615937398e-14,0,0,0,0.00219698404066317,0.00334432972290734
7.2,-0.153695274495614,0.307484699747961,-0.153695274495586,0,0,0,1.00009415518908,2.72178113380761e-15,0.0412964659314869,2.78076173199082e-15,0,0,0,0.0023128998636796,0.00349898932345853
7.4,-0.157357042832934,0.314810739840034,-0.157357042832907,0,0,0,1.00009665884536,1.68007968648354e-14,0.0423945695735615,1.67990621413594e-14,0,0,0,0.00243127525963323,0.00365513251134052
7.6,-0.160992170413197,0.322083499169113,-0.16099217041317,0,0,0,1.0000991632591,-6.70123678769841e-15,0.0434930054403381,-6.70644095812634e-15,0,0,0,0.00255208093074354,0.00381264000620266
7.8,-0.1646010418602,0.3293037471426,-0.164601041860173,0,0,0,1.00010166859013,1.4361775657612e-14,0.0445918436300396,1.4361775657612e-14,0,0,0,0.00267528847516413,0.00397139364695695
8,-0.16818403355672,0.336472236621213,-0.168184033556693,0,0,0,1.00010417493363,-1.00353753085258e-14,0.0456911258904873,-1.00388447554778e-14,0,0,0,0.0028008703622129,0.00413127627191936
8.2,-0.171741513879164,0.343589704390077,-0.171741513879138,0,0,0,1.00010668232193,-1.63116048446099e-14,0.0467908663981443,-1.63098701211339e-14,0,0,0,0.00292879990808508,0.00429217162839323
8.4,-0.175273843423671,0.350656871613169,-0.175273843423645,0,0,0,1.00010919072673,-1.37702349523039e-14,0.0478910527423893,-1.37702349523039e-14,0,0,0,0.00305905125204041,0.00445396431186917
8.6,-0.17878137522403,0.357674444271816,-0.178781375224004,0,0,0,1.00011170006177,-1.06685493772574e-14,0.0489916470919895,-1.06650799303054e-14,0,0,0,0.00319159933305839,0.00461653973464907
8.8,-0.182264454961779,0.364643113587909,-0.182264454961752,0,0,0,1.00011421018586,-2.47753206839008e-14,0.050092587520387,-2.47787901308527e-14,0,0,0,0.00332641986695602,0.00477978412335972
9,-0.185723421168822,0.371563556432483,-0.185723421168796,0,0,0,1.00011672090622,-1.33955346814929e-14,0.0511937894679495,-1.33990041284449e-14,0,0,0,0.00346348932396414,0.0049435845445049
9.2,-0.189158605422902,0.378436435720245,-0.189158605422877,0,0,0,1.00011923198203,3.35495520253914e-15,0.052295147319914,3.35495520253914e-15,0,0,0,0.00360278490675917,0.00510782895691244
9.4,-0.192570332536226,0.385262400790645,-0.192570332536194,0,0,0,1.00012174312832,8.45851166886291e-15,0.053396536080466,8.45851166886291e-15,0,0,0,0.00374428452894773,0.00527240628966554
9.6,-0.195958920737529,0.392042087776024,-0.195958920737496,0,0,0,1.00012425401989,-1.70974345792274e-14,0.0544978131237989,-1.71009040261794e-14,0,0,0,0.00388796679400209,0.00543720654386501
9.8,-0.199324681847905,0.398776119957368,-0.199324681847882,0,0,0,1.0001267642955,-2.95562185836928e-14,0.0555988200044421,-2.94521351751342e-14,0,0,0,0.00403381097464481,0.0056021209163513
10,-0.202667921450626,0.405465108108164,-0.202667921450608,0,0,0,1.00012927356204,1.55257751099924e-14,0.0566993843098169,1.55257751099924e-14,0,0,0,0.004181796992681,0.00576704194332381
10.2,-0.205988939055198,0.412109650826833,-0.205988939055182,0,0,0,1.00013178139886,3.43856887408123e-14,0.0577993215392203,3.43822192938603e-14,0,0,0,0.00433190539927682,0.0059318636616273
10.4,-0.209288028255946,0.418710334858185,-0.209288028255931,0,0,0,1.00013428736205,1.58623114643319e-14,0.0588984369947139,1.58623114643319e-14,0,0,0,0.00448411735568276,0.00609648178533546
10.6,-0.212565476885317,0.425267735404344,-0.212565476885303,0,0,0,1.00013679098876,-7.85829734617494e-15,0.0599965276693553,-7.85829734617494e-15,0,0,0,0.0046384146144,0.00626079389514734
10.8,-0.215821567162149,0.431782416425538,-0.215821567162132,0,0,0,1.00013929180146,1.50920942409982e-15,0.0610933841198639,1.56125112837913e-15,0,0,0,0.0047947795007882,0.00642469963802523
11,-0.219056575835085,0.438254930931155,-0.21905657583507,0,0,0,1.00014178931216,-1.95260474455949e-14,0.0621887923113801,-1.9522577998643e-14,0,0,0,0.00495319489511257,0.00658810093444267
11.2,-0.222270774321377,0.444685821261446,-0.222270774321363,0,0,0,1.0001442830265,-5.45397060847108e-15,0.0632825354232725,-5.44703171456717e-15,0,0,0,0.00511364421502797,0.00675090219057903
11.4,-0.225464428841228,0.451075619360217,-0.225464428841212,0,0,0,1.0001467724478,-2.6031260480508e-14,0.0643743956045151,-2.60728938439314e-14,0,0,0,0.00527611139849734,0.00691301051279227
11.6,-0.228637800547879,0.457424847038875,-0.228637800547856,0,0,0,1.00014925708087,-4.01761957036229e-15,0.0654641556698296,-4.01068067645838e-15,0,0,0,0.00544058088714153,0.00707433592172526
11.8,-0.231791145653605,0.46373401623214,-0.231791145653579,0,0,0,1.00015173643577,8.98239815860791e-15,0.066551600726435,8.975459264704e-15,0,0,0,0.00560703761001699,0.00723479156345069
12,-0.234924715551804,0.470003629245736,-0.234924715551786,0,0,0,1.00015421003129,-3.08780778723872e-15,0.0676365197241472,-3.09127723419067e-15,0,0,0,0.00577546696781788,0.00739429391513776
12.2,-0.238038756935326,0.476234178996372,-0.238038756935307,0,0,0,1.00015667739836,1.70696790036118e-14,0.0687187069208104,1.70904956853235e-14,0,0,0,0.00594585481749816,0.00755276298282737
12.4,-0.241133511911158,0.482426149244293,-0.241133511911137,0,0,0,1.00015913808312,-1.39818712163731e-14,0.0697979632562957,-1.39784017694211e-14,0,0,0,0.00611818745730955,0.00771012248903084
12.6,-0.244209218111673,0.488580014818671,-0.244209218111659,0,0,0,1.00016159164986,-1.84852133600089e-14,0.0708740976300276,-1.84886828069608e-14,0,0,0,0.00629245161225017,0.00786630004801925
12.8,-0.247266108802558,0.494696241836107,-0.247266108802547,0,0,0,1.00016403768371,-1.19140808330087e-14,0.0719469280760016,-1.19106113860568e-14,0,0,0,0.00646863441991907,0.00802122732684516
13,-0.2503044129875,0.500775287912489,-0.250304412987495,0,0,0,1.00016647579305,3.19189119579733e-16,0.0730162828321006,3.15719672627779e-16,0,0,0,0.0066467234167709,0.00817484019033055
13.2,-0.253324355509842,0.506817602368452,-0.253324355509838,0,0,0,1.00016890561172,-2.92994795092483e-14,0.0740820012999659,-2.93480517665756e-14,0,0,0,0.00682670652476517,0.0083270788284668
13.4,-0.256326157151239,0.512823626428664,-0.256326157151243,0,0,0,1.00017132680094,-3.65124597223598e-14,0.0751439348934319,-3.65089902754079e-14,0,0,0,0.00700857203840386,0.00847788786489607
13.6,-0.259310034727516,0.518793793415168,-0.259310034727521,0,0,0,1.00017373905101,-4.03496680512205e-15,0.0762019477735453,-4.03496680512205e-15,0,0,0,0.00719230861215134,0.00862721644538126
13.8,-0.262276201181741,0.524728528934982,-0.262276201181741,0,0,0,1.00017614208269,-4.63414029372444e-14,0.077255917469977,-4.63518112781003e-14,0,0,0,0.00737790524822968,0.00877501830541452
14,-0.265224865674678,0.53062825106217,-0.265224865674682,0,0,0,1.0001785356484,-1.26634813746307e-15,0.0783057353895485,-1.25940924355916e-15,0,0,0,0.00756535128478328,0.00892125181636497
14.2,-0.268156233672715,0.536493370514568,-0.268156233672732,0,0,0,1.00018091953309,1.1966122537288e-14,0.0793513072115781,1.19175502799607e-14,0,0,0,0.00775463638440512,0.00906588000981582
14.4,-0.27107050703334,0.542324290825362,-0.271070507033345,0,0,0,1.00018329355489,-2.22391549620227e-15,0.0803925531739776,-2.22391549620227e-15,0,0,0,0.00794575052301829,0.00920887057998985
14.6,-0.273967884088185,0.548121408509688,-0.273967884088183,0,0,0,1.00018565756555,-1.40859546249317e-15,0.0814294082514508,-1.37737043992558e-15,0,0,0,0.00813868397910522,0.00935019586440486
14.8,-0.276848559723896,0.553885113226438,-0.276848559723887,0,0,0,1.00018801145059,-1.61710922430558e-14,0.0824618222298279,-1.61710922430558e-14,0,0,0,0.00833342732327748,0.00948983280313447
15,-0.279712725460711,0.559615787935423,-0.279712725460719,0,0,0,1.00019035512923,9.64159307947909e-15,0.0834897596811069,9.59995971605565e-15,0,0,0,0.00852997140817867,0.0096277628772713
15.2,-0.282560569528987,0.565313809050061,-0.282560569528994,0,0,0,1.00019268855413,1.25698063069279e-14,0.0845131998434939,1.24240895349459e-14,0,0,0,0.00872830735871329,0.0097639720273964
15.4,-0.285392276943564,0.570979546585738,-0.285392276943559,0,0,0,1.00019501171093,-2.33493779866478e-15,0.0855321364127115,-2.33146835171283e-15,0,0,0,0.00892842656259353,0.0098984505530476
15.6,-0.288208029576209,0.576613364303994,-0.288208029576194,0,0,0,1.00019732461753,1.00336405850499e-14,0.0865465772499884,1.00267016911459e-14,0,0,0,0.00913032066119717,0.0100311929943501
15.8,-0.291008006226119,0.582215619852664,-0.291008006226096,0,0,0,1.00019962732333,1.04118103028128e-14,0.0875565440133004,1.04118103028128e-14,0,0,0,0.00933398154072849,0.0101621979971189
16,-0.293792382688531,0.587786664902119,-0.293792382688509,0,0,0,1.00020191990816,-1.03042574473022e-14,0.0885620717189907,-1.03077268942542e-14,0,0,0,0.00953940132367511,0.0102914681628658
16.2,-0.296561331821539,0.593326845277734,-0.296561331821516,0,0,0,1.00020420248117,-7.19910242530375e-15,0.0895632082405587,-7.19910242530375e-15,0,0,0,0.00974657236055302,0.0104190098852634
16.4,-0.29931502361112,0.598836501088704,-0.299315023611098,0,0,0,1.00020647517955,-2.28914109889899e-14,0.0905600137516851,-2.29052887767978e-14,0,0,0,0.00995548722193235,0.0105448331746504
16.6,-0.302053625234479,0.60431596685333,-0.302053625234459,0,0,0,1.00020873816717,-2.06848427275474e-14,0.0915525601214061,-2.08305594995295e-14,0,0,0,0.0101661386907366,0.0106689514722739
16.8,-0.304777301121722,0.609765571620894,-0.304777301121699,0,0,0,1.00021099163308,-2.53859433474446e-14,0.0925409302681226,-2.53790044535407e-14,0,0,0,0.0103785197548079,0.0107913814559495
17,-0.307486213015904,0.615185639090233,-0.307486213015881,0,0,0,1.00021323578997,1.89293025698589e-14,0.0935252174803225,1.89293025698589e-14,0,0,0,0.010592623599731,0.0109121428388465
17.2,-0.310180520031537,0.62057648772511,-0.310180520031514,0,0,0,1.00021547087257,-1.9595436384634e-14,0.0945055247104637,-1.96023752785379e-14,0,0,0,0.0108084436019082,0.0110312581630825
17.4,-0.31286037871155,0.625938430866495,-0.312860378711527,0,0,0,1.000217697136,2.96707103331073e-14,0.0954819638501032,2.96707103331073e-14,0,0,0,0.0110259733218798,0.0111487525897792
17.6,-0.315525943082773,0.631271776841858,-0.315525943082751,0,0,0,1.00021991485406,-4.8919202022546e-15,0.0964546549910323,-4.8988590961585e-15,0,0,0,0.0112452064978803,0.0112646536871764
17.8,-0.318177364709985,0.636576829071551,-0.318177364709961,0,0,0,1.00022212431756,2.47024622979097e-14,0.0974237256811684,2.47163400857175e-14,0,0,0,0.0114661370396255,0.0113789912183304
18,-0.320814792748547,0.641853886172395,-0.320814792748524,0,0,0,1.0002243258326,2.29538610341251e-14,0.0983893101786125,2.29538610341251e-14,0,0,0,0.0116887590223235,0.011491796929839
18.2,-0.323438373995687,0.647103242058539,-0.323438373995664,0,0,0,1.0002265197189,1.64798730217797e-14,0.0993515487115415,1.64798730217797e-14,0,0,0,0.0119130666809008,0.0116031043429377
18.4,-0.326048252940441,0.65232518603969,-0.326048252940416,0,0,0,1.00022870630813,-1.39263600651418e-14,0.100310586747545,-1.38708489139105e-14,0,0,0,0.0121390544044397,0.0117129485482074
18.6,-0.328644571812304,0.657520002916794,-0.328644571812281,0,0,0,1.00023088594227,-3.08364445089637e-14,0.101266574277808,-3.08364445089637e-14,0,0,0,0.0123667167308175,0.0118213660050193
18.8,-0.331227470628641,0.662687973075237,-0.331227470628618,0,0,0,1.000233058972,2.40779618465581e-15,0.102219665119823,2.40779618465581e-15,0,0,0,0.0125960483415438,0.0119283943467254
19,-0.333797087240846,0.667829372575656,-0.333797087240823,0,0,0,1.00023522575523,-3.31679128606766e-15,0.103170016242349,-3.31679128606766e-15,0,0,0,0.0128270440567872,0.0120340721924805
19.2,-0.336353557379335,0.672944473242426,-0.336353557379313,0,0,0,1.00023738665553,2.57432963834958e-14,0.104117787116221,2.57363574895919e-14,0,0,0,0.0130596988305869,0.0121384389664614
19.4,-0.338897014697369,0.678033542749897,-0.338897014697346,0,0,0,1.0002395420408,1.57027169045421e-14,0.105063139092662,1.57027169045421e-14,0,0,0,0.0132940077462411,0.0122415347251264
19.6,-0.341427590813754,0.683096844706444,-0.34142759081373,0,0,0,1.00024169228183,-5.97438765126412e-15,0.106006234812411,-5.97438765126412e-15,0,0,0,0.0135299660118693,0.0123433999930409
19.8,-0.343945415354443,0.688134638736401,-0.343945415354419,0,0,0,1.00024383775113,-3.21270787750905e-15,0.106947237646508,-3.21964677141295e-15,0,0,0,0.0137675689561391,0.0124440756076802
20,-0.34645061599308,0.693147180559945,-0.346450615993057,0,0,0,1.00024597882164,1.55778168142717e-14,0.107886311170402,1.55778168142717e-14,0,0,0,0.0140068120241544,0.0125436025735119
20.2,-0.348943318490506,0.698134722070984,-0.348943318490483,0,0,0,1.00024811586565,1.04777297948999e-14,0.108823618672311,1.04222186436687e-14,0,0,0,0.0142476907734981,0.0126420219255566
20.4,-0.351423646733252,0.703097511413114,-0.351423646733229,0,0,0,1.00025024925375,-2.0268509093313e-14,0.109759322696325,-2.0268509093313e-14,0,0,0,0.0144902008704243,0.0127393746025322
20.6,-0.353891722771066,0.708035793053696,-0.353891722771042,0,0,0,1.0002523793539,-3.8372083288607e-15,0.110693584620348,-3.85108611666851e-15,0,0,0,0.0147343380861949,0.0128357013295971
20.8,-0.356347666853481,0.712949807856125,-0.356347666853457,0,0,0,1.00025450653048,2.81927259315751e-14,0.111626564268561,2.82066037193829e-14,0,0,0,0.0149800982935543,0.0129310425106291
21,-0.358791597465468,0.717839793150317,-0.358791597465444,0,0,0,1.00025663114354,1.0769163338864e-14,0.112558419558433,1.0769163338864e-14,0,0,0,0.015227477463339,0.0130254381299058
21.2,-0.361223631362187,0.72270598280149,-0.361223631362163,0,0,0,1.00025875354807,-3.85108611666851e-15,0.11348930618148,-3.85802501057242e-15,0,0,0,0.015476471661215,0.0131189276629881
21.4,-0.363643883602871,0.727548607277278,-0.363643883602847,0,0,0,1.00026087409329,-3.85108611666851e-15,0.11441937731647,-3.85802501057242e-15,0,0,0,0.0157270770445406,0.0132115499965555
21.6,-0.366052467583865,0.732367893713227,-0.366052467583841,0,0,0,1.00026299312215,-2.83106871279415e-15,0.115348783374534,-2.83106871279415e-15,0,0,0,0.0159792898593478,0.0133033433568937
21.8,-0.368449495070844,0.73716406597672,-0.36844949507082,0,0,0,1.00026511097076,-3.15372727932584e-14,0.11627767177476,-3.15442116871623e-14,0,0,0,0.0162331064374391,0.0133943452466975
22,-0.370835076230235,0.741937344729377,-0.370835076230212,0,0,0,1.00026722796796,-1.80411241501588e-14,0.117206186749081,-1.80480630440627e-14,0,0,0,0.0164885231935951,0.0134845923898212
22.2,-0.373209319659868,0.746687947487975,-0.373209319659845,0,0,0,1.00026934443496,-2.06223926824123e-14,0.118134469174552,-2.06223926824123e-14,0,0,0,0.0167455366228885,0.0135741206835825
22.4,-0.375572332418875,0.751416088683921,-0.375572332418851,0,0,0,1.00027146068498,1.10259024133086e-14,0.119062656432336,1.10259024133086e-14,0,0,0,0.0170041432981002,0.0136629651582099
22.6,-0.37792422005686,0.756121979721334,-0.377924220056837,0,0,0,1.00027357702301,1.79023462720806e-15,0.11999088229092,1.77635683940025e-15,0,0,0,0.0172643398672346,0.0137511599430112
22.8,-0.380265086642369,0.76080582903376,-0.380265086642345,0,0,0,1.00027569374558,2.52367571285106e-14,0.120919276812948,2.52298182346067e-14,0,0,0,0.0175261230511287,0.0138387382388333
23,-0.382595034790664,0.765467842139572,-0.382595034790641,0,0,0,1.00027781114064,-9.33975119465913e-15,0.121847966283001,-9.33975119465913e-15,0,0,0,0.0177894896411526,0.013925732296383
23.2,-0.384914165690843,0.770108221696074,-0.38491416569082,0,0,0,1.00027992948736,1.7798262863522e-14,0.122777073156011,1.7798262863522e-14,0,0,0,0.0180544364969972,0.0140121733999795
23.4,-0.387222579132304,0.774727167552368,-0.387222579132281,0,0,0,1.00028204905614,5.80091530366644e-15,0.123706716023255,5.79397640976254e-15,0,0,0,0.0183209605445461,0.0140980918563166
23.6,-0.389520373530591,0.779324876800998,-0.389520373530566,0,0,0,1.00028417010852,1.03389519168218e-14,0.124637009596023,1.04083408558608e-14,0,0,0,0.0185890587738275,0.0141835169878205
23.8,-0.391807645952621,0.78390154382841,-0.391807645952598,0,0,0,1.00028629289718,8.51402282009417e-15,0.12556806470404,8.51402282009417e-15,0,0,0,0.0188587282370446,0.0142684771302031
24,-0.394084492141336,0.78845736036427,-0.394084492141312,0,0,0,1.000288417666,-1.6306400674182e-14,0.126499988308152,-1.62994617802781e-14,0,0,0,0.0191299660466791,0.0143529996338207
24.2,-0.396351006539763,0.792992515529661,-0.39635100653974,0,0,0,1.00029054465008,4.39856484568679e-14,0.127432883525606,4.39856484568679e-14,0,0,0,0.0194027693736669,0.0144371108684694
24.4,-0.398607282314534,0.797507195884188,-0.398607282314511,0,0,0,1.00029267407585,3.71855324310388e-14,0.128366849666074,3.71785935371349e-14,0,0,0,0.0196771354456422,0.0145208362312597
24.6,-0.400853411378851,0.802001585472028,-0.400853411378828,0,0,0,1.00029480616115,2.07264760909709e-14,0.129301982278531,2.0719537197067e-14,0,0,0,0.0199530615452469,0.0146042001572359
24.8,-0.403089484414939,0.806475865866949,-0.403089484414916,0,0,0,1.00029694111538,-1.80411241501588e-15,0.130238373206222,-1.84574577843932e-15,0,0,0,0.0202305450085038,0.01468722613242
25,-0.405315590895977,0.810930216216329,-0.405315590895954,0,0,0,1.00029907913965,6.37684349769074e-15,0.131176110649695,6.37684349769074e-15,0,0,0,0.02050958322325,0.0147699367089847
25.2,-0.407531819107544,0.815364813284195,-0.40753181910752,0,0,0,1.0003012204269,-1.06581410364015e-14,0.132115279236295,-1.06581410364015e-14,0,0,0,0.0207901736276286,0.0148523535222717
25.4,-0.409738256168572,0.819779831493312,-0.409738256168549,0,0,0,1.0003033651621,7.9658502016855e-15,0.133055960095705,7.9658502016855e-15,0,0,0,0.0210723137086358,0.0149344973093989
25.6,-0.411934988051845,0.824175442966349,-0.411934988051822,0,0,0,1.00030551352243,4.47003545289704e-14,0.13399823093991,4.46934156350665e-14,0,0,0,0.0213560010007221,0.0150163879292131
25.8,-0.41412209960403,0.828551817566148,-0.414122099604007,0,0,0,1.00030766567749,3.30291349825984e-15,0.134942166147336,3.28903571045203e-15,0,0,0,0.0216412330844444,0.0150980443833653
26,-0.416299674565271,0.832909122935104,-0.416299674565248,0,0,0,1.00030982178944,-5.41927613895155e-15,0.135887836850514,-5.41927613895155e-15,0,0,0,0.0219280075851682,0.0151794848383042
26.2,-0.418467795588356,0.837247524533702,-0.418467795588332,0,0,0,1.00031198201328,2.83800760669806e-15,0.136835311025663,2.83800760669806e-15,0,0,0,0.0222163221718158,0.0152607266480006
26.4,-0.420626544257459,0.841567185678219,-0.420626544257438,0,0,0,1.000314146497,2.12538320276678e-14,0.13778465358465,2.11358708313014e-14,0,0,0,0.0225061745556609,0.0153417863772304
26.6,-0.422776001106486,0.845868267577609,-0.422776001106462,0,0,0,1.00031631538182,1.89431803576667e-15,0.138735926468088,1.89431803576667e-15,0,0,0,0.0227975624891666,0.0154226798252631
26.8,-0.424916245637005,0.85015092936961,-0.424916245636982,0,0,0,1.00031848880242,-9.35362898246694e-15,0.139689188739445,-9.35362898246694e-15,0,0,0,0.0230904837648647,0.0155034220498136
27,-0.427047356335818,0.854415328156068,-0.427047356335794,0,0,0,1.00032066688709,-1.84435799965854e-14,0.140644496679213,-1.84505188904893e-14,0,0,0,0.0233849362142759,0.0155840273911324
27.2,-0.429169410692132,0.858661619037519,-0.429169410692108,0,0,0,1.00032284975805,2.1767310176557e-14,0.141601903879261,2.1767310176557e-14,0,0,0,0.0236809177068675,0.0156645094961218
27.4,-0.431282485214386,0.86288995514704,-0.431282485214362,0,0,0,1.00032503753155,3.92047505570758e-14,0.142561461336485,3.92116894509797e-14,0,0,0,0.0239784261490489,0.015744881342377
27.6,-0.433386655446704,0.867100487683383,-0.43338665544668,0,0,0,1.00032723031816,-1.09010023230383e-14,0.143523217546,-1.09148801108461e-14,0,0,0,0.0242774594832017,0.0158251552620645
27.8,-0.43548199598502,0.871293365943419,-0.435481995984996,0,0,0,1.00032942822297,2.51465515077598e-14,0.144487218593324,2.51534904016637e-14,0,0,0,0.0245780156867448,0.015905342965559
