t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
21.8,-0.0528327009507146,-0.0528327009501598,0.73716406597672,0,0,0,1.8804265963927,3.72691738581565e-11,3.72699232586982e-11,0.0386155104432449,0,0,0,0.00696987630433985,0.00398636415691239
22,-0.0539153488347863,-0.0539153488342702,0.741937344729377,0,0,0,1.88533711745407,-1.13958217862198e-11,-1.13955511693575e-11,0.0388308859943267,0,0,0,0.00705131204036477,0.0040130742385447
22.2,-0.0549983926448072,-0.0549983926485609,0.746687947487975,0,0,0,1.89021610195615,-5.9381544820214e-11,-5.95014090082335e-11,0.0390448783506795,0,0,0,0.00713284580109648,0.00403935887753648
22.4,-0.0560817274153994,-0.0560817274159644,0.751416088683921,0,0,0,1.8950640432101,-1.07334597806985e-10,-1.07367030197092e-10,0.0392575091498967,0,0,0,0.00721447672777681,0.00406522305008124
22.6,-0.0571652482792903,-0.0571652482759063,0.756121979721334,0,0,0,1.89988143798746,-1.54220164416685e-10,-1.54159966042622e-10,0.0394688001785102,0,0,0,0.00729620399230892,0.00409067191210881
22.8,-0.0582488505965963,-0.0582488505950524,0.76080582903376,0,0,0,1.90466878599357,-1.99934535941027e-10,-1.99934886355169e-10,0.0396787733535474,0,0,0,0.00737802679386454,0.00411571078721397
23,-0.0593324300596771,-0.0593324300628271,0.765467842139572,0,0,0,1.90942658941124,-2.45421129599355e-10,-2.4554061214821e-10,0.0398874507025388,0,0,0,0.00745994435566198,0.00414034515424385
23.2,-0.0604158827771876,-0.0604158827780847,0.770108221696074,0,0,0,1.91415535249697,-2.90700260738297e-10,-2.90759215315628e-10,0.0400948543419768,0,0,0,0.00754195592190055,0.00416458063453082
23.4,-0.0614991053675318,-0.0614991053651916,0.774727167552368,0,0,0,1.91885558109941,-3.34875146709712e-10,-3.34839196300396e-10,0.0403010064567344,0,0,0,0.00762406075485035,0.00418842297979048
23.6,-0.0625819950864722,-0.0625819950854111,0.779324876800998,0,0,0,1.92352778211689,-3.78197284253701e-10,-3.78197207925868e-10,0.0405059292800413,0,0,0,0.00770625813211098,0.00421187806049386
