t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
4.6,0.207014169384326,-0.413840579645739,0.207014169384326,0,0,0,1.00018777675076,0.041179441441761,-4.75799954990919e-14,0.041179441441761,0,0,0,0.00332811304935134,0.00541337504847783
4.8,0.215111379616945,-0.430028158091435,0.215111379616945,0,0,0,1.00019462007849,0.0426801832122083,-5.8043847506184e-15,0.0426801832122083,0,0,0,0.00357970351039117,0.0058063475429066
5,0.22314355131421,-0.44608564721668,0.22314355131421,0,0,0,1.00020147570524,0.0441836221599075,2.4980018054066e-16,0.0441836221599075,0,0,0,0.00383762042538304,0.00620850661074666
5.2,0.231111720963387,-0.462015114409376,0.231111720963387,0,0,0,1.00020834921908,0.0456909837446582,-1.2417150641042e-14,0.0456909837446582,0,0,0,0.00410166788057357,0.0066196069732181
5.4,0.2390169004705,-0.477818578993784,0.2390169004705,0,0,0,1.00021524510912,0.0472032524301263,-4.08770239879175e-14,0.0472032524301263,0,0,0,0.00437166205436767,0.0070394053796705
5.6,0.246860077931526,-0.493498013653506,0.246860077931526,0,0,0,1.00022216688495,0.0487211978702817,-2.12607709215717e-14,0.0487211978702817,0,0,0,0.00464743044343149,0.00746765739165758
5.8,0.254642218373581,-0.509055345801811,0.254642218373581,0,0,0,1.00022911718869,0.0502453994786426,-3.84761666971656e-14,0.0502453994786426,0,0,0,0.00492881113356617,0.00790411476408718
6,0.262364264467491,-0.524492458903296,0.262364264467491,0,0,0,1.00023609789841,0.0517762691210506,-8.22397705491085e-14,0.0517762691210506,0,0,0,0.00521565211375619,0.00834852336711092
6.2,0.27002713721306,-0.539811193750055,0.27002713721306,0,0,0,1.00024311022257,0.0533140718088809,-4.10990685928425e-14,0.0533140718088809,0,0,0,0.0055078106317025,0.00880062159372945
6.4,0.27763173659828,-0.555013349694937,0.27763173659828,0,0,0,1.00025015478511,0.0548589443753051,-3.42087469462626e-14,0.0548589443753051,0,0,0,0.0058051525890831,0.00926013920093118
