t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
7,-0.299956963699581,0.300104592450338,0,0,0,0,1.00014763964842,1.71945790938821e-14,0.0475257740399688,0.0172289757559135,0,0,0,0.00267714632982276,0.0041141388616322
7.2,-0.307333607616726,0.307484699747961,0,0,0,0,1.00015110354623,1.03875241741491e-14,0.0487435056888996,0.0175305096855434,0,0,0,0.00281297061610667,0.00430038803588634
7.4,-0.314656195613883,0.314810739840034,0,0,0,0,1.00015455616873,-1.81521464526213e-14,0.0499607617591091,0.0178275738437212,0,0,0,0.00295133398357026,0.00448837911033803
7.6,-0.321925513141284,0.322083499169113,0,0,0,0,1.00015799850828,4.91967577787022e-15,0.0511777313337413,0.0181204143973843,0,0,0,0.00309219603832668,0.00467798549831787
7.8,-0.329142328768234,0.3293037471426,0,0,0,0,1.00016143140301,7.58074159001865e-15,0.0523945569560087,0.018409256405754,0,0,0,0.00323551795552161,0.00486908158253432
8,-0.336307394663055,0.336472236621213,0,0,0,0,1.00016485554534,1.54737334057131e-15,0.0536113369609388,0.0186943052253605,0,0,0,0.00338126241724349,0.00506154252972295
8.2,-0.343421447055384,0.343589704390077,0,0,0,0,1.00016827149075,-1.38222766565832e-14,0.0548281279573665,0.0189757478864954,0,0,0,0.00352939355275985,0.00525524415219853
8.4,-0.350485206681635,0.350656871613169,0,0,0,0,1.0001716796668,1.21326559909818e-14,0.0560449474273398,0.0192537544317542,0,0,0,0.003679876880998,0.00545006281480598
8.6,-0.357499379214424,0.357674444271816,0,0,0,0,1.00017508038217,-4.88498130835069e-15,0.0572617764127539,0.0195284792085034,0,0,0,0.00383267925519301,0.00564587538544672
8.8,-0.364464655676689,0.364643113587909,0,0,0,0,1.00017847383578,-3.96557786608298e-15,0.0584785622634265,0.0198000621100564,0,0,0,0.0039877688096281,0.00584255922707048
9,-0.371381712841216,0.371563556432483,0,0,0,0,1.00018186012581,-1.41067713066434e-14,0.0596952214221328,0.0200686297602443,0,0,0,0.00414511490839644,0.00603999222877555
9.2,-0.378251213616218,0.378436435720245,0,0,0,0,1.0001852392587,-7.91033905045424e-16,0.0609116422267007,0.0203342966393434,0,0,0,0.00430468809611579,0.00623805287343867
9.4,-0.385073807417584,0.385262400790645,0,0,0,0,1.00018861115791,-1.12722331468973e-14,0.0621276877100936,0.0205971661489132,0,0,0,0.00446646005052939,0.00643662033910583
